Gene,IG Score After Training
PRAMEF11,0.00024254944582935423
AADACL3,0.00024279009085148573
C1orf158,0.00024216610472649336
HNRNPCL1,0.2689414322376251
PRAMEF2,0.00024267760454677045
PRAMEF4,0.00024275374016724527
PRAMEF10,0.00024100839800667018
PRAMEF7,0.2689414322376251
PRAMEF6,0.00024313015455845743
PRAMEF27,0.00024042271252255887
HNRNPCL3,0.00024283754464704543
HNRNPCL4,0.2689414322376251
PRAMEF26,0.2689414322376251
PRAMEF25,0.2689414322376251
PRAMEF36P,0.2689414322376251
PRAMEF34P,0.2689414322376251
HNRNPCL2,0.0002421894168946892
PRAMEF9,0.2689414322376251
PRAMEF13,0.00024185044458135962
PRAMEF18,0.00024136669526342303
PRAMEF22,0.2689414322376251
PRAMEF5,0.2689414322376251
PRAMEF8,0.0002432697219774127
PRAMEF33P,0.2689414322376251
PRAMEF15,0.00024236591707449406
PRAMEF14,0.0002397042408119887
PRAMEF17,0.2689414322376251
PRAMEF20,0.0002410194429103285
PDPN,0.00024030696658883244
TMEM51-AS1,0.2689414322376251
C1orf195,0.2689414322376251
CTRC,0.00024159257009159774
EFHD2,0.00029874409665353596
CASP9,0.0002404479164397344
DNAJC16,0.00024207792012020946
AGMAT,0.00024242946528829634
CELA2B,0.000243446760578081
RSC1A1,0.2689414322376251
DDI2,0.00023672326642554253
TMEM82,0.00026002078084275126
FLJ37453,0.2689414322376251
SLC25A34,0.00025896113947965205
FBLIM1,0.00023166477330960333
UQCRHL,0.00024273383314721286
ZBTB17,0.00023942580446600914
C1orf64,0.2689414322376251
CLCNKA,0.00024267274420708418
CLCNKB,0.00024255870084743947
HSPB7,0.00024001984274946153
FAM131C,0.0002428688167128712
RSG1,0.2689414322376251
EPHA2,0.00024228205438703299
ARHGEF19,0.0002369316789554432
SPATA21,0.00024054628738667816
NECAP2,0.0002379660727456212
CROCCP3,0.2689414322376251
RNU1-3,0.2689414322376251
RNU1-4,0.2689414322376251
RNU1-2,0.2689414322376251
RNU1-1,0.2689414322376251
RNVU1-18,0.2689414322376251
LOC100132147,0.2689414322376251
MIR3675,0.2689414322376251
CROCCP2,0.2689414322376251
FAM231B,0.2689414322376251
NBPF1,0.0002450557076372206
ESPNP,0.2689414322376251
MST1L,0.2689414322376251
FAM231C,0.2689414322376251
FAM231A,0.2689414322376251
LOC105376805,0.2689414322376251
CROCC,0.00023625450558029115
ATP13A2,0.00024312158348038793
MFAP2,0.00024287065025418997
PADI2,0.00024279124045278877
PADI1,0.00024187144299503416
PADI3,0.00024174762074835598
MIR3972,0.2689414322376251
PADI4,0.00024309814034495503
PADI6,0.0002425624115858227
LOC101927876,0.2689414322376251
TAS1R2,0.00024204283545259386
MIR4695,0.2689414322376251
MIR1290,0.2689414322376251
IFFO2,0.00024089793441817164
LOC101927895,0.2689414322376251
EMC1,0.000239611224969849
MRTO4,0.0002411102323094383
AKR7A3,0.2689414322376251
LOC100506730,0.2689414322376251
AKR7A2,0.0002379349898546934
PQLC2,0.2689414322376251
LOC105378614,0.2689414322376251
MINOS1,0.2689414322376251
MINOS1-NBL1,0.2689414322376251
RPS14P3,0.2689414322376251
NBL1,0.00024176100851036608
HTR6,0.0002435398637317121
OTUD3,0.00023800852068234235
RNF186,0.00024171512632165104
PLA2G2A,0.00024333747569471598
PLA2G2C,0.00024164760543499142
PLA2G2D,0.00024409941397607327
PLA2G5,0.0002419454831397161
PLA2G2F,0.00024249534180853516
UBXN10,0.00024190926342271268
LINC01141,0.2689414322376251
MUL1,0.00024136577849276364
FAM43B,0.0002417930227238685
CAMK2N1,0.0002424220583634451
CDA,0.0002439661038806662
PINK1,0.00024343238328583539
MIR6084,0.2689414322376251
PINK1-AS,0.2689414322376251
DDOST,0.00024077575653791428
SH2D5,0.0002417593786958605
HP1BP3,0.00023229027283377945
MIR1256,0.2689414322376251
LOC100506801,0.2689414322376251
NBPF3,0.00024285167455673218
ALPL,0.00024227001995313913
LDLRAD2,0.2689414322376251
CELA3A,0.00024258553457912058
CELA3B,0.00024199044855777174
LOC101928043,0.2689414322376251
LINC00339,0.2689414322376251
CDC42,0.2689414322376251
WNT4,0.00024314683105330914
MIR4418,0.2689414322376251
ZBTB40,0.00024313940957654268
MIR6127,0.2689414322376251
C1QA,0.0002709065447561443
C1QC,0.0003448333009146154
C1QB,0.00024926982587203383
EPHA8,0.0002418804360786453
MIR4684,0.2689414322376251
MIR4253,0.2689414322376251
C1orf234,0.2689414322376251
MIR3115,0.2689414322376251
MIR4419A,0.2689414322376251
LACTBL1,0.00024280791694764048
LUZP1,0.0002495494845788926
HTR1D,0.0002417905197944492
LINC01355,0.2689414322376251
ZNF436,0.0002858684747479856
ZNF436-AS1,0.2689414322376251
TCEA3,0.00024080995353870094
E2F2,0.00024237908655777574
LOC101928163,0.2689414322376251
ID3,0.00022504955995827913
MDS2,0.2689414322376251
RPL11,0.2689414322376251
TCEB3-AS1,0.2689414322376251
PITHD1,0.00023906264686957002
LYPLA2,0.2689414322376251
HMGCL,0.00023992190835997462
TCEB3,0.2689414322376251
GALE,0.00026838481426239014
CNR2,0.0002436578506603837
MIR378F,0.2689414322376251
SRSF10,0.00023921564570628107
PNRC2,0.00029702787287533283
MYOM3,0.00024176790611818433
LOC284632,0.2689414322376251
IFNLR1,0.00030023654107935727
IL22RA1,0.00024218873295467347
GRHL3,0.00024160431348718703
RCAN3AS,0.2689414322376251
NIPAL3,0.00023762100317981094
LOC100506985,0.2689414322376251
NCMAP,0.00024352199397981167
SRRM1,0.0002314927551196888
MIR6731,0.2689414322376251
MIR4425,0.2689414322376251
SYF2,0.00023553543724119663
TMEM50A,0.00028966498211957514
RHCE,0.0002427185681881383
TMEM57,0.2689414322376251
SEPN1,0.2689414322376251
PAQR7,0.00023782953212503344
STMN1,0.0002400873345322907
MIR3917,0.2689414322376251
AUNIP,0.00024156837025657296
PAFAH2,0.00024182254855986685
SLC30A2,0.00024242598738055676
TRIM63,0.00024174139252863824
EXTL1,0.0002426877908874303
ZNF593,0.0002577570849098265
CNKSR1,0.00023770258121658117
CATSPER4,0.00024291510635521263
PDIK1L,0.0002410486340522766
FAM110D,0.00024134435807354748
LOC101928303,0.2689414322376251
CEP85,0.00023967681045178324
UBXN11,0.0002375738840783015
CD52,0.0002415985509287566
SH3BGRL3,0.00023122254060581326
ZNF683,0.0002463833661749959
LIN28A,0.0002418804360786453
DHDDS,0.00024053116794675589
LOC101928324,0.2689414322376251
MIR1976,0.2689414322376251
RPS6KA1,0.2689414322376251
LOC101928728,0.2689414322376251
SFN,1.5540501408395357e-05
ZDHHC18,0.00024189887335523963
PIGV,0.00024178452440537512
NUDC,0.00023628737835679203
KDF1,0.00024120726448018104
GPATCH3,0.00024151701654773206
NR0B2,0.00024056097026914358
GPN2,0.00024202621716540307
FAM46B,0.2689414322376251
TMEM222,0.00024318021314684302
ACTG1P20,0.2689414322376251
MAP3K6,0.00024071699590422213
SYTL1,0.00023334132856689394
FCN3,0.0002454230561852455
CD164L2,0.00024223537184298038
WASF2,0.00022724087466485798
FGR,0.0002399958175374195
AHDC1,0.0002376001502852887
FAM76A,0.00024157435109373182
IFI6,0.0004661537241190672
SCARNA1,0.2689414322376251
THEMIS2,0.00023820351634640247
RPA2,0.00024130915699061006
PPP1R8,0.00023849350691307336
XKR8,0.0002416727365925908
SMPDL3B,0.00024214394215960056
DNAJC8,0.00023641019652131945
ATPIF1,0.2689414322376251
SESN2,0.0002424178965156898
MED18,0.00024252841831184924
SNHG3,0.2689414322376251
RCC1,0.0002404277620371431
SNORA73A,0.2689414322376251
SNORA73B,0.2689414322376251
SNHG12,0.2689414322376251
SNORD99,0.2689414322376251
SNORA61,0.2689414322376251
SNORA44,0.2689414322376251
SNORA16A,0.2689414322376251
RAB42,0.00024206939269788563
RNU11,0.2689414322376251
TAF12,0.00023967224115040153
YTHDF2,0.0002380461955908686
TMEM200B,0.00025881058536469936
SRSF4,0.00022440867905970663
LOC101928460,0.2689414322376251
PTPRU,0.00024059927091002464
MATN1,0.00024243732332251966
MATN1-AS1,0.2689414322376251
LAPTM5,0.0002427824365440756
MIR4420,0.2689414322376251
SDC3,0.00024726305855438113
SNORD103A,0.2689414322376251
SNORD103B,0.2689414322376251
SNORD103C,0.2689414322376251
SNRNP40,0.00023952420451678336
FABP3,0.0002425251732347533
SERINC2,0.00023939248058013618
LINC01225,0.2689414322376251
LINC01226,0.2689414322376251
TINAGL1,0.0002316689642611891
COL16A1,0.00024617440067231655
PEF1,0.00023813768348190933
HCRTR1,0.00024281878722831607
ADGRB2,0.00024162941554095596
MIR4254,0.2689414322376251
SPOCD1,0.00024250111891888082
PTP4A2,0.2689414322376251
KHDRBS1,0.00023446288832928985
TMEM39B,0.00023631150543224066
MIR5585,0.2689414322376251
TXLNA,0.00023571675410494208
CCDC28B,0.00024227763060480356
IQCC,0.00024314914480783045
DCDC2B,0.00024232133000623435
TMEM234,0.0002430555032333359
MTMR9LP,0.2689414322376251
EIF3I,0.0002423904079478234
HDAC1,0.00023053264885675162
TSSK3,0.00024111416132654995
MARCKSL1,0.00023454091569874436
LCK,0.00024641508935019374
FAM167B,0.0002421709505142644
FAM229A,0.00024188158567994833
ZBTB8B,0.00024264266539830714
ZBTB8A,0.00024070114886853844
RBBP4,0.0002454387431498617
SYNC,0.00023964710999280214
YARS,0.0002361723018111661
S100PBP,0.0002400518860667944
FNDC5,0.00024286904954351485
HPCA,0.00024203314387705177
RNF19B,0.00024135633429978043
AZIN2,0.00029334682039916515
MIR3605,0.2689414322376251
LOC101929464,0.2689414322376251
PHC2,0.00023455587506759912
A3GALT2,0.00024240289349108934
ZSCAN20,0.00024525512708351016
CSMD2-AS1,0.2689414322376251
HMGB4,0.00024106034834403545
MIR552,0.2689414322376251
GJB5,0.00024013497750274837
SMIM12,0.00024050868523772806
GJA4,0.00024072639644145966
GJB4,0.00024222797947004437
GJB3,0.0002414440386928618
LOC653160,0.2689414322376251
TMEM35B,0.0002413556503597647
DLGAP3,0.0002431465982226655
ZMYM1,0.00024281645892187953
SFPQ,0.0002845526614692062
NCDN,0.0002414205519016832
TFAP2E,0.00024228273832704872
PSMB2,0.0002507510653231293
C1orf216,0.0002952319919131696
CLSPN,0.00024099186703097075
AGO4,0.00023810564016457647
ADPRHL2,0.0002387537679169327
COL8A2,0.00024163586203940213
TRAPPC3,0.00023320698528550565
TEKT2,0.0006261079106479883
THRAP3,0.00023253666586242616
EVA1B,0.0002417545474600047
STK40,0.00023833893646951765
LSM10,0.0002383246028330177
MRPS15,0.2689414322376251
CSF3R,0.00023848054115660489
MIR4255,0.2689414322376251
LINC01137,0.2689414322376251
ZC3H12A,0.00024056258553173393
MIR6732,0.2689414322376251
MIR5581,0.2689414322376251
SNIP1,0.000239613073063083
GNL2,0.00023856853658799082
DNALI1,0.0002398889628238976
MEAF6,0.00023339783365372568
C1orf109,0.00023863292881287634
CDCA8,0.00024097417190205306
C1orf122,0.00023689441150054336
YRDC,0.00023863314709160477
MANEAL,0.00024222454521805048
MTF1,0.0002418331423541531
FHL3,0.00026110964245162904
SF3A3,0.00024148132069967687
UTP11,0.00024263850355055183
POU3F1,0.0002414573827991262
MIR3659,0.2689414322376251
LINC01343,0.2689414322376251
MYCBP,0.0002436376380501315
GJA9-MYCBP,0.2689414322376251
LOC105378663,0.2689414322376251
GJA9,0.00024309514265041798
RRAGC,0.00024210376432165504
NDUFS5,0.00023709122615400702
AKIRIN1,0.0002963962033390999
KIAA0754,0.2689414322376251
BMP8A,0.00024305967963300645
PABPC4,0.0002406951825832948
LOC101929516,0.2689414322376251
SNORA55,0.2689414322376251
OXCT2P1,0.2689414322376251
PPIEL,0.2689414322376251
NT5C1A,0.0002415741328150034
HPCAL4,0.0002426542341709137
HEYL,0.00024334233603440225
PPIE,0.0002364426472922787
LOC101929536,0.2689414322376251
OXCT2,0.00024234302691183984
BMP8B,0.00024188343377318233
MYCL,0.0002386854903306812
MFSD2A,0.0002434279740555212
PPT1,1.841264747781679e-05
CAP1,0.0002400763623882085
TMCO2,0.0002426912687951699
ZMPSTE24,0.00023304317437577993
COL9A2,0.0002407975698588416
SMAP2,0.0002413835027255118
ZFP69B,0.00024278405180666596
ZFP69,0.00023976982629392296
EXO5,0.0002403562393737957
ZNF684,0.00024106264754664153
NFYC-AS1,0.2689414322376251
MIR30E,0.2689414322376251
MIR30C1,0.2689414322376251
CITED4,0.0002368481073062867
KCNQ4,0.00024280653451569378
CTPS1,0.00023391358263324946
SLFNL1,0.00024195470905397087
FOXO6,0.00024206083617173135
LOC101929901,0.2689414322376251
EDN2,0.00024221574130933732
GUCA2B,0.00024153706908691674
GUCA2A,0.00024250897695310414
ZMYND12,0.00024247108376584947
RIMKLA,0.00024160798056982458
YBX1,1.6600824892520905e-05
PPIH,0.0002403188991593197
CLDN19,0.00024272016889881343
P3H1,0.00024140467576216906
C1orf50,0.2689414322376251
LOC105378683,0.2689414322376251
LOC100129924,0.2689414322376251
ZNF691,0.00024018625845201313
SVBP,0.00023882232198957354
ERMAP,0.00024086942721623927
SLC2A1,1.6125133697642013e-05
SLC2A1-AS1,0.2689414322376251
MIR6733,0.2689414322376251
EBNA1BP2,0.0003018768911715597
FAM183A,0.00024070024664979428
TMEM125,0.0002454347559250891
C1orf210,0.00024105713237076998
MPL,0.00024127648794092238
CDC20,0.00024245718668680638
MIR6734,0.2689414322376251
TIE1,0.0002403149992460385
ELOVL1,0.00024227880930993706
HYI,0.0002947760804090649
MIR6735,0.2689414322376251
SZT2,0.00024049538478720933
PTPRF,2.2130459910840727e-05
KDM4A,0.000300091749522835
KDM4A-AS1,0.2689414322376251
LOC101929592,0.2689414322376251
MIR6079,0.2689414322376251
DPH2,0.0002393611939623952
ATP6V0B,0.00023757410235702991
CCDC24,0.00024122014292515814
SLC6A9,0.00024165523063857108
IPO13,0.00024009696790017188
B4GALT2,0.00023923504340928048
ARTN,0.00023594744561705738
KLF17,0.00024245466920547187
ERI3-IT1,0.2689414322376251
SNORA110,0.2689414322376251
DMAP1,0.000290739320917055
MIR5584,0.2689414322376251
TMEM53,0.00023988050816114992
RNU5F-1,0.2689414322376251
RNU5D-1,0.2689414322376251
KIF2C,0.0002391292218817398
RPS8,0.2689414322376251
SNORD55,0.2689414322376251
SNORD46,0.2689414322376251
SNORD38A,0.2689414322376251
SNORD38B,0.2689414322376251
TCTEX1D4,0.0002430631429888308
BTBD19,0.00024288546410389245
BEST4,0.00024212845892179757
PLK3,0.00024326160200871527
HECTD3,0.00024271740403492004
UROD,0.00024060800205916166
LINC01144,0.2689414322376251
HPDL,0.00024163124908227473
MUTYH,0.00024267344269901514
TOE1,0.00024095189291983843
CCDC163,0.00024217578175012022
AKR1A1,0.00029959576204419136
MMACHC,0.00024211022537201643
PRDX1,1.819399039959535e-05
CCDC17,0.00024778058286756277
RPS15AP10,0.2689414322376251
TMEM69,0.0002422439429210499
GPBP1L1,0.0002550436183810234
POMGNT1,0.00023782908101566136
LURAP1,0.0002416314819129184
TSPAN1,0.000260828499449417
LRRC41,0.00023942580446600914
UQCRH,0.00023958929523359984
NSUN4,0.00024184076755773276
FAAHP1,0.2689414322376251
LINC01398,0.2689414322376251
DMBX1,0.00024209613911807537
MKNK1-AS1,0.2689414322376251
KNCN,0.00024242229119408876
MKNK1,0.0002384455146966502
MOB3C,0.0002401395613560453
TEX38,0.0002419140946585685
EFCAB14-AS1,0.2689414322376251
EFCAB14,0.00023467690334655344
CYP4B1,0.0002389191067777574
CYP4Z2P,0.2689414322376251
CYP4A11,0.00024288917484227568
CYP4X1,0.00024134229170158505
CYP4Z1,0.00024308284628205
CYP4A22,0.00024257120094262064
LINC00853,0.2689414322376251
TAL1,0.00024149399541784078
STIL,0.00024179811589419842
CMPK1,0.00026824692031368613
LINC01389,0.2689414322376251
FOXE3,0.00024252170987892896
FOXD2-AS1,0.2689414322376251
FOXD2,0.00024274218594655395
LOC101929721,0.2689414322376251
DMRTA2,0.00024247200053650886
CDKN2C,0.00024039590789470822
MIR4421,0.2689414322376251
MIR6500,0.2689414322376251
TTC39A,0.00024038329138420522
TTC39A-AS1,0.2689414322376251
NRDC,0.00022504289518110454
MIR761,0.2689414322376251
RAB3B,0.00023805187083780766
KTI12,0.0002407734573353082
TXNDC12-AS1,0.2689414322376251
BTF3L4,0.0002937212702818215
ORC1,0.00023972801864147186
PRPF38A,0.00023820057685952634
CC2D1B,0.00024289450084324926
GPX7,0.0002423446421744302
FAM159A,0.2689414322376251
ZYG11A,0.0002412284375168383
MIR1273F,0.2689414322376251
MIR5095,0.2689414322376251
MIR1273G,0.2689414322376251
ECHDC2,0.00023264488845597953
SLC1A7,0.00024200200277846307
CPT2,0.0002552827645558864
MAGOH,0.0002672169648576528
LOC100507564,0.2689414322376251
LRP8,0.00022766875918023288
LOC105378732,0.2689414322376251
SLC25A3P1,0.2689414322376251
DMRTB1,0.00024248426780104637
NDC1,0.00024097097048070282
DIO1,0.00024219935585279018
HSPB11,0.00024179325555451214
LRRC42,0.00024026070605032146
LDLRAD1,0.00023742488701827824
TCEANC2,0.00024134137493092567
MIR4781,0.2689414322376251
TMEM59,0.00023893707839306444
SSBP3-AS1,0.2689414322376251
MRPL37,0.2689414322376251
CDCP2,0.00024182163178920746
CYB5RL,0.00024057953851297498
ACOT11,0.00024171742552425712
FAM151A,0.00024318021314684302
TTC4,0.00024160223256330937
PARS2,0.0002423360856482759
LEXM,0.0002420280798105523
DHCR24,0.0002261042973259464
TMEM61,0.00024202668282669038
BSND,0.00024160798056982458
LOC100507634,0.2689414322376251
MIR4422,0.2689414322376251
PLPP3,0.00023348911781795323
LOC101929935,0.2689414322376251
PRKAA2,0.00024300988297909498
C8B,0.0002420402888674289
DAB1-AS1,0.2689414322376251
OMA1,0.00024439330445602536
TACSTD2,0.0002283496578456834
MYSM1,0.00024067246704362333
JUN,0.000298937811749056
LINC01358,0.2689414322376251
HSD52,0.2689414322376251
MIR4711,0.2689414322376251
LOC101926944,0.2689414322376251
HOOK1,0.00023717465228401124
NFIA-AS1,0.2689414322376251
MGC34796,0.2689414322376251
TM2D1,0.00024054836831055582
MIR3116-1,0.2689414322376251
MIR3116-2,0.2689414322376251
L1TD1,0.0002419902157271281
USP1,0.0002494557702448219
ANGPTL3,0.00024180224863812327
ATG4C,0.00024204306828323752
FOXD3-AS1,0.2689414322376251
FOXD3,0.00024075624241959304
MIR6068,0.2689414322376251
ALG6,0.00024028911138884723
DLEU2L,0.2689414322376251
ITGB3BP,0.0002386384003330022
PGM1,0.00023309652169700712
ROR1-AS1,0.2689414322376251
MIR4794,0.2689414322376251
LINC01359,0.2689414322376251
MIR3671,0.2689414322376251
MIR101-1,0.2689414322376251
AK4,0.00023659419093746692
LEPROT,0.00024049745115917176
LOC101927139,0.2689414322376251
MIR3117,0.2689414322376251
TCTEX1D1,0.00024299875076394528
INSL5,0.000242053676629439
SLC35D1,0.0002519346307963133
SERBP1,0.0002838503569364548
GADD45A,0.00024066466721706092
DIRAS3,0.0002434033522149548
MIR1262,0.2689414322376251
RPE65,0.00024219867191277444
DEPDC1,0.0002407332940492779
DEPDC1-AS1,0.2689414322376251
PIN1P1,0.2689414322376251
LRRC40,0.00023694818082731217
SRSF11,0.0002495551889296621
ANKRD13C,0.0002392167953075841
HHLA3,0.00024269057030323893
CTH,0.0002433402551105246
ZRANB2-AS1,0.2689414322376251
MIR186,0.2689414322376251
ZRANB2,0.00023587793111801147
LINC01360,0.2689414322376251
FPGT,0.00023816492466721684
TYW3,0.00024002282589208335
LHX8,0.00024204653163906187
DLSTP1,0.2689414322376251
SNORD45C,0.2689414322376251
SNORD45A,0.2689414322376251
SNORD45B,0.2689414322376251
RABGGTB,0.00023594137746840715
LOC101927342,0.2689414322376251
ASB17,0.00024193048011511564
MIR7156,0.2689414322376251
NEXN-AS1,0.2689414322376251
FUBP1,0.0002378141216468066
NEXN,0.00023925899586174637
IFI44,0.00028843534528277814
LINC01361,0.2689414322376251
LOC101927560,0.2689414322376251
SAMD13,0.00024327276332769543
UOX,0.2689414322376251
RPF1,0.00024346093414351344
GNG5,0.00024216840392909944
