Gene,IG Score Before Training,IG Score After Training,Difference
SPRYD4,-1.0,-1.0,0.0
MIP,-1.0,-1.0,0.0
TMEM5-AS1,-1.0,-1.0,0.0
PTGES3,-1.0,-1.0,0.0
SNORD59A,-1.0,-1.0,0.0
SNORD59B,-1.0,-1.0,0.0
ATP5B,-1.0,-1.0,0.0
MIR148B,-1.0,-1.0,0.0
NFE2,-1.0,-1.0,0.0
HNRNPA1,-1.0,-1.0,0.0
COPZ1,-1.0,-1.0,0.0
MIR3198-2,-1.0,-1.0,0.0
SMUG1,-1.0,-1.0,0.0
MUCL1,-1.0,-1.0,0.0
ORMDL2,-1.0,-1.0,0.0
COQ10A,-1.0,-1.0,0.0
ANKRD52,-1.0,-1.0,0.0
SLC39A5,-1.0,-1.0,0.0
SMARCC2,-1.0,-1.0,0.0
NABP2,-1.0,-1.0,0.0
ESYT1,-1.0,-1.0,0.0
GPR84,-1.0,-1.0,0.0
ZNF385A,-1.0,-1.0,0.0
RNF41,-1.0,-1.0,0.0
MYL6,-1.0,-1.0,0.0
ZC3H10,-1.0,-1.0,0.0
PA2G4,-1.0,-1.0,0.0
PPP1R1A,-1.0,-1.0,0.0
CD63,-1.0,-1.0,0.0
BLOC1S1-RDH5,-1.0,-1.0,0.0
TMEM198B,-1.0,-1.0,0.0
BLOC1S1,-1.0,-1.0,0.0
SARNP,-1.0,-1.0,0.0
METTL7B,-1.0,-1.0,0.0
LOC105369781,-1.0,-1.0,0.0
ARHGAP9,-1.0,-1.0,0.0
GLI1,-1.0,-1.0,0.0
STAC3,-1.0,-1.0,0.0
SHMT2,-1.0,-1.0,0.0
MIR1228,-1.0,-1.0,0.0
NACA,-1.0,-1.0,0.0
DNAJC14,-1.0,-1.0,0.0
RBMS2,-1.0,-1.0,0.0
NAB2,-1.0,-1.0,0.0
NEMP1,-1.0,-1.0,0.0
MYO1A,-1.0,-1.0,0.0
GPR182,-1.0,-1.0,0.0
ZBTB39,-1.0,-1.0,0.0
RDH16,-1.0,-1.0,0.0
SDR9C7,-1.0,-1.0,0.0
PAN2,-1.0,-1.0,0.0
HSD17B6,-1.0,-1.0,0.0
PRIM1,-1.0,-1.0,0.0
NXPH4,-1.0,-1.0,0.0
KERA,-1.0,-1.0,0.0
LINC00615,-1.0,-1.0,0.0
LRRC10,-1.0,-1.0,0.0
MIR3913-2,-1.0,-1.0,0.0
MIR3913-1,-1.0,-1.0,0.0
LOC105369893,-1.0,-1.0,0.0
LOC105369891,-1.0,-1.0,0.0
LINC00936,-1.0,-1.0,0.0
LOC728084,-1.0,-1.0,0.0
TMTC3,-1.0,-1.0,0.0
C12orf74,-1.0,-1.0,0.0
SNORA70G,-1.0,-1.0,0.0
CLLU1OS,-1.0,-1.0,0.0
C12orf50,-1.0,-1.0,0.0
MKRN9P,-1.0,-1.0,0.0
