Gene,SPACER Score Before Training,SPACER Score After Training,Difference
ZNF32-AS1,-1.0,-0.41938239336013794,0.5806176066398621
LOC102031319,-1.0,-0.41938239336013794,0.5806176066398621
MIR3156-1,-1.0,-0.41938239336013794,0.5806176066398621
LOC105376480,-1.0,-0.41938239336013794,0.5806176066398621
SVILP1,-1.0,-0.41938239336013794,0.5806176066398621
LYZL2,-1.0,-0.41938239336013794,0.5806176066398621
MIR7162,-1.0,-0.41938239336013794,0.5806176066398621
GOLGA2P6,-1.0,-0.41938239336013794,0.5806176066398621
MTPAP,-1.0,-0.41938239336013794,0.5806176066398621
LOC101929279,-1.0,-0.41938239336013794,0.5806176066398621
LOC101929431,-1.0,-0.41938239336013794,0.5806176066398621
ZNF485,-1.0,-0.41938239336013794,0.5806176066398621
MIR4294,-1.0,-0.41938239336013794,0.5806176066398621
LRRC18,-1.0,-0.41938239336013794,0.5806176066398621
FXYD4,-1.0,-0.41938239336013794,0.5806176066398621
CSGALNACT2,-1.0,-0.41938239336013794,0.5806176066398621
MIR5100,-1.0,-0.41938239336013794,0.5806176066398621
LINC01264,-1.0,-0.41938239336013794,0.5806176066398621
LOC101929445,-1.0,-0.41938239336013794,0.5806176066398621
BMS1,-1.0,-0.41938239336013794,0.5806176066398621
CH17-360D5.1,-1.0,-0.41938239336013794,0.5806176066398621
FAM25G,-1.0,-0.41938239336013794,0.5806176066398621
DRGX,-1.0,-0.41938239336013794,0.5806176066398621
C10orf71,-1.0,-0.41938239336013794,0.5806176066398621
C10orf71-AS1,-1.0,-0.41938239336013794,0.5806176066398621
FAM170B,-1.0,-0.41938239336013794,0.5806176066398621
FAM170B-AS1,-1.0,-0.41938239336013794,0.5806176066398621
GDF10,-1.0,-0.41938239336013794,0.5806176066398621
FRMPD2B,-1.0,-0.41938239336013794,0.5806176066398621
AGAP12P,-1.0,-0.41938239336013794,0.5806176066398621
BMS1P6,-1.0,-0.41938239336013794,0.5806176066398621
BORCS7-ASMT,-1.0,-0.41938239336013794,0.5806176066398621
SUFU,-1.0,-0.41938239336013794,0.5806176066398621
ACTR1A,-1.0,-0.41938239336013794,0.5806176066398621
C10orf76,-1.0,-0.41938239336013794,0.5806176066398621
KCNIP2,-1.0,-0.41938239336013794,0.5806176066398621
PITX3,-1.0,-0.41938239336013794,0.5806176066398621
C10orf90,-1.0,-0.41938239336013794,0.5806176066398621
MIR5699,-1.0,-0.41938239336013794,0.5806176066398621
LINC00709,-1.0,-0.41938239336013794,0.5806176066398621
LOC102723376,-1.0,-0.41938239336013794,0.5806176066398621
SYCE1,-1.0,-0.41938239336013794,0.5806176066398621
CFAP46,-1.0,-0.41938239336013794,0.5806176066398621
STK32C,-1.0,-0.41938239336013794,0.5806176066398621
CRTAC1,-1.0,-0.41938239336013794,0.5806176066398621
PI4K2A,-1.0,-0.41938239336013794,0.5806176066398621
RRP12,-1.0,-0.41938239336013794,0.5806176066398621
ARHGAP19,-1.0,-0.41938239336013794,0.5806176066398621
ARHGAP19-SLIT1,-1.0,-0.41938239336013794,0.5806176066398621
TUBB8,-1.0,-0.41938239336013794,0.5806176066398621
AKR1C8P,-1.0,-0.41938239336013794,0.5806176066398621
AKR1C2,-1.0,-0.41938239336013794,0.5806176066398621
AKR1C6P,-1.0,-0.41938239336013794,0.5806176066398621
AKR1E2,-1.0,-0.41938239336013794,0.5806176066398621
LINC00705,-1.0,-0.41938239336013794,0.5806176066398621
NRAP,-1.0,-0.41938239336013794,0.5806176066398621
PLEKHS1,-1.0,-0.41938239336013794,0.5806176066398621
GUCY2GP,-1.0,-0.41938239336013794,0.5806176066398621
RBM20,-1.0,-0.41938239336013794,0.5806176066398621
AS3MT,-1.0,-0.41938239336013794,0.5806176066398621
LOC105378470,-1.0,-0.41938239336013794,0.5806176066398621
LINC00867,-1.0,-0.41938239336013794,0.5806176066398621
LOC101927549,-1.0,-0.41938239336013794,0.5806176066398621
CFAP43,-1.0,-0.41938239336013794,0.5806176066398621
COL17A1,-1.0,-0.41938239336013794,0.5806176066398621
INA,-1.0,-0.41938239336013794,0.5806176066398621
NEURL1,-1.0,-0.41938239336013794,0.5806176066398621
CNNM2,-1.0,-0.41938239336013794,0.5806176066398621
NHLRC2,-1.0,-0.41938239336013794,0.5806176066398621
ADD3-AS1,-1.0,-0.41938239336013794,0.5806176066398621
TRUB1,-1.0,-0.41938239336013794,0.5806176066398621
CCDC186,-1.0,-0.41938239336013794,0.5806176066398621
EXOC6,-1.0,-0.41938239336013794,0.5806176066398621
LINC01519,-1.0,-0.41938239336013794,0.5806176066398621
CCSER2,-1.0,-0.41938239336013794,0.5806176066398621
SLC16A12,-1.0,-0.41938239336013794,0.5806176066398621
LIPJ,-1.0,-0.41938239336013794,0.5806176066398621
LIPK,-1.0,-0.41938239336013794,0.5806176066398621
FAS,-1.0,-0.41938239336013794,0.5806176066398621
SLIT1,-1.0,-0.41938239336013794,0.5806176066398621
LINC00857,-1.0,-0.41938239336013794,0.5806176066398621
TMEM254,-1.0,-0.41938239336013794,0.5806176066398621
ZCCHC24,-1.0,-0.41938239336013794,0.5806176066398621
ZMIZ1-AS1,-1.0,-0.41938239336013794,0.5806176066398621
FAM35A,-1.0,-0.41938239336013794,0.5806176066398621
BMPR1A,-1.0,-0.41938239336013794,0.5806176066398621
GRID1-AS1,-1.0,-0.41938239336013794,0.5806176066398621
LINC01520,-1.0,-0.41938239336013794,0.5806176066398621
KCNMA1-AS1,-1.0,-0.41938239336013794,0.5806176066398621
RNLS,-1.0,-0.41938239336013794,0.5806176066398621
BTRC,-1.0,-0.41938239336013794,0.5806176066398621
LINC01514,-1.0,-0.41938239336013794,0.5806176066398621
DNTT,-1.0,-0.41938239336013794,0.5806176066398621
ENTPD1-AS1,-1.0,-0.41938239336013794,0.5806176066398621
TCTN3,-1.0,-0.41938239336013794,0.5806176066398621
TBC1D12,-1.0,-0.41938239336013794,0.5806176066398621
CYP2C19,-1.0,-0.41938239336013794,0.5806176066398621
PLCE1,-1.0,-0.41938239336013794,0.5806176066398621
R3HCC1L,-1.0,-0.41938239336013794,0.5806176066398621
GFRA1,-1.0,-0.41938239336013794,0.5806176066398621
IDE,-1.0,-0.41938239336013794,0.5806176066398621
HECTD2,-1.0,-0.41938239336013794,0.5806176066398621
HECTD2-AS1,-1.0,-0.41938239336013794,0.5806176066398621
HTR7,-1.0,-0.41938239336013794,0.5806176066398621
XLOC_008559,-1.0,-0.41938239336013794,0.5806176066398621
LOC101926942,-1.0,-0.41938239336013794,0.5806176066398621
PIK3AP1,-1.0,-0.41938239336013794,0.5806176066398621
CASC2,-1.0,-0.41938239336013794,0.5806176066398621
HSPA12A,-1.0,-0.41938239336013794,0.5806176066398621
HPS1,-1.0,-0.41938239336013794,0.5806176066398621
MIR4675,-1.0,-0.41938239336013794,0.5806176066398621
LOC101928834,-1.0,-0.41938239336013794,0.5806176066398621
ARL5B,-1.0,-0.41938239336013794,0.5806176066398621
SLC39A12-AS1,-1.0,-0.41938239336013794,0.5806176066398621
MIR511,-1.0,-0.41938239336013794,0.5806176066398621
STAM-AS1,-1.0,-0.41938239336013794,0.5806176066398621
HACD1,-1.0,-0.41938239336013794,0.5806176066398621
LINC00704,-1.0,-0.41938239336013794,0.5806176066398621
AKR1C4,-1.0,-0.41938239336013794,0.5806176066398621
MIR6078,-1.0,-0.41938239336013794,0.5806176066398621
LOC105376365,-1.0,-0.41938239336013794,0.5806176066398621
SNORD142,-1.0,-0.41938239336013794,0.5806176066398621
LINC00701,-1.0,-0.41938239336013794,0.5806176066398621
MIR6072,-1.0,-0.41938239336013794,0.5806176066398621
LINC00700,-1.0,-0.41938239336013794,0.5806176066398621
ADARB2-AS1,-1.0,-0.41938239336013794,0.5806176066398621
LINC00200,-1.0,-0.41938239336013794,0.5806176066398621
WDR37,-1.0,-0.41938239336013794,0.5806176066398621
LINC00703,-1.0,-0.41938239336013794,0.5806176066398621
LOC101928272,-1.0,-0.41938239336013794,0.5806176066398621
LOC105376398,-1.0,-0.41938239336013794,0.5806176066398621
LINC00708,-1.0,-0.41938239336013794,0.5806176066398621
C10orf113,-1.0,-0.41938239336013794,0.5806176066398621
ATP5C1,-1.0,-0.41938239336013794,0.5806176066398621
KIN,-1.0,-0.41938239336013794,0.5806176066398621
SNORD129,-1.0,-0.41938239336013794,0.5806176066398621
LINP1,-1.0,-0.41938239336013794,0.5806176066398621
LINC00706,-1.0,-0.41938239336013794,0.5806176066398621
LOC105376430,-1.0,-0.41938239336013794,0.5806176066398621
PRKCQ-AS1,-1.0,-0.41938239336013794,0.5806176066398621
ST8SIA6-AS1,-1.0,-0.41938239336013794,0.5806176066398621
COMMD3-BMI1,-1.0,-0.41938239336013794,0.5806176066398621
COMMD3,-1.0,-0.41938239336013794,0.5806176066398621
EBLN1,-1.0,-0.41938239336013794,0.5806176066398621
LOC100130992,-1.0,-0.41938239336013794,0.5806176066398621
SKIDA1,-1.0,-0.41938239336013794,0.5806176066398621
MIR1915,-1.0,-0.41938239336013794,0.5806176066398621
NEBL-AS1,-1.0,-0.41938239336013794,0.5806176066398621
LOC101928150,-1.0,-0.41938239336013794,0.5806176066398621
INPP5A,-1.0,-0.41938239336013794,0.5806176066398621
TCERG1L,-1.0,-0.41938239336013794,0.5806176066398621
EBF3,-1.0,-0.41938239336013794,0.5806176066398621
FAM196A,-1.0,-0.41938239336013794,0.5806176066398621
ATE1,-1.0,-0.41938239336013794,0.5806176066398621
WDR11-AS1,-1.0,-0.41938239336013794,0.5806176066398621
INPP5F,-1.0,-0.41938239336013794,0.5806176066398621
SFXN4,-1.0,-0.41938239336013794,0.5806176066398621
FANK1,-1.0,-0.41938239336013794,0.5806176066398621
IDI2-AS1,-1.0,-0.41938239336013794,0.5806176066398621
MIR3155B,-1.0,-0.41938239336013794,0.5806176066398621
MIR3155A,-1.0,-0.41938239336013794,0.5806176066398621
ANKRD16,-1.0,-0.41938239336013794,0.5806176066398621
FAM208B,-1.0,-0.41938239336013794,0.5806176066398621
ASB13,-1.0,-0.41938239336013794,0.5806176066398621
LOC105376382,-1.0,-0.41938239336013794,0.5806176066398621
CALML3-AS1,-1.0,-0.41938239336013794,0.5806176066398621
TUBAL3,-1.0,-0.41938239336013794,0.5806176066398621
CALML5,-1.0,-0.41938239336013794,0.5806176066398621
LOC283038,-1.0,-0.41938239336013794,0.5806176066398621
IDI2,-1.0,-0.41938239336013794,0.5806176066398621
LOC101927762,-1.0,-0.41938239336013794,0.5806176066398621
CELF2-AS2,-1.0,-0.41938239336013794,0.5806176066398621
PHYH,-1.0,-0.41938239336013794,0.5806176066398621
UCMA,-1.0,-0.41938239336013794,0.5806176066398621
MCM10,-1.0,-0.41938239336013794,0.5806176066398621
MIR548Q,-1.0,-0.41938239336013794,0.5806176066398621
MIR4481,-1.0,-0.41938239336013794,0.5806176066398621
MIR4480,-1.0,-0.41938239336013794,0.5806176066398621
BTBD16,-1.0,-0.41938239336013794,0.5806176066398621
MIR548AK,-1.0,-0.41938239336013794,0.5806176066398621
SEC61A2,-1.0,-0.41938239336013794,0.5806176066398621
DHTKD1,-1.0,-0.41938239336013794,0.5806176066398621
PROSER2-AS1,-1.0,-0.41938239336013794,0.5806176066398621
PROSER2,-1.0,-0.41938239336013794,0.5806176066398621
ECHDC3,-1.0,-0.41938239336013794,0.5806176066398621
CELF2-AS1,-1.0,-0.41938239336013794,0.5806176066398621
C10orf88,-1.0,-0.41938239336013794,0.5806176066398621
TACC2,-1.0,-0.41938239336013794,0.5806176066398621
GATA3-AS1,-1.0,-0.41938239336013794,0.5806176066398621
FBXL15,-1.0,-0.41938239336013794,0.5806176066398621
C10orf95,-1.0,-0.41938239336013794,0.5806176066398621
MIR146B,-1.0,-0.41938239336013794,0.5806176066398621
CALHM3,-1.0,-0.41938239336013794,0.5806176066398621
CALHM1,-1.0,-0.41938239336013794,0.5806176066398621
MIR3158-2,-1.0,-0.41938239336013794,0.5806176066398621
MIR3158-1,-1.0,-0.41938239336013794,0.5806176066398621
PSD,-1.0,-0.41938239336013794,0.5806176066398621
TACR2,-1.0,-0.41938239336013794,0.5806176066398621
ELOVL3,-1.0,-0.41938239336013794,0.5806176066398621
HPS6,-1.0,-0.41938239336013794,0.5806176066398621
CYP17A1,-1.0,-0.41938239336013794,0.5806176066398621
MIR3157,-1.0,-0.41938239336013794,0.5806176066398621
CC2D2B,-1.0,-0.41938239336013794,0.5806176066398621
C10orf131,-1.0,-0.41938239336013794,0.5806176066398621
ACSM6,-1.0,-0.41938239336013794,0.5806176066398621
CYP2C8,-1.0,-0.41938239336013794,0.5806176066398621
LBX1,-1.0,-0.41938239336013794,0.5806176066398621
PPRC1,-1.0,-0.41938239336013794,0.5806176066398621
MIR6724-4,-1.0,-0.41938239336013794,0.5806176066398621
MIR6724-3,-1.0,-0.41938239336013794,0.5806176066398621
MIR6724-2,-1.0,-0.41938239336013794,0.5806176066398621
COX15,-1.0,-0.41938239336013794,0.5806176066398621
ENTPD7,-1.0,-0.41938239336013794,0.5806176066398621
NKX2-3,-1.0,-0.41938239336013794,0.5806176066398621
LINC01475,-1.0,-0.41938239336013794,0.5806176066398621
GOT1,-1.0,-0.41938239336013794,0.5806176066398621
MIR6507,-1.0,-0.41938239336013794,0.5806176066398621
MFSD13A,-1.0,-0.41938239336013794,0.5806176066398621
TAF5,-1.0,-0.41938239336013794,0.5806176066398621
MIR1307,-1.0,-0.41938239336013794,0.5806176066398621
USMG5,-1.0,-0.41938239336013794,0.5806176066398621
PCGF6,-1.0,-0.41938239336013794,0.5806176066398621
RPEL1,-1.0,-0.41938239336013794,0.5806176066398621
BORCS7,-1.0,-0.41938239336013794,0.5806176066398621
DNMBP-AS1,-1.0,-0.41938239336013794,0.5806176066398621
ABCC2,-1.0,-0.41938239336013794,0.5806176066398621
SFXN2,-1.0,-0.41938239336013794,0.5806176066398621
OLMALINC,-1.0,-0.41938239336013794,0.5806176066398621
KIF20B,-1.0,-0.41938239336013794,0.5806176066398621
FLJ37201,-1.0,-0.41938239336013794,0.5806176066398621
MIR107,-1.0,-0.41938239336013794,0.5806176066398621
PANK1,-1.0,-0.41938239336013794,0.5806176066398621
IFIT1,-1.0,-0.41938239336013794,0.5806176066398621
FGFBP3,-1.0,-0.41938239336013794,0.5806176066398621
MIR1287,-1.0,-0.41938239336013794,0.5806176066398621
PYROXD2,-1.0,-0.41938239336013794,0.5806176066398621
KAZALD1,-1.0,-0.41938239336013794,0.5806176066398621
GOLGA7B,-1.0,-0.41938239336013794,0.5806176066398621
LINC00866,-1.0,-0.41938239336013794,0.5806176066398621
AVPI1,-1.0,-0.41938239336013794,0.5806176066398621
ANKRD1,-1.0,-0.41938239336013794,0.5806176066398621
RPP30,-1.0,-0.41938239336013794,0.5806176066398621
MARVELD1,-1.0,-0.41938239336013794,0.5806176066398621
MORN4,-1.0,-0.41938239336013794,0.5806176066398621
C10orf62,-1.0,-0.41938239336013794,0.5806176066398621
HOGA1,-1.0,-0.41938239336013794,0.5806176066398621
LOXL4,-1.0,-0.41938239336013794,0.5806176066398621
TLX1,-1.0,-0.41938239336013794,0.5806176066398621
TLX1NB,-1.0,-0.41938239336013794,0.5806176066398621
SEMA4G,-1.0,-0.41938239336013794,0.5806176066398621
PDZD7,-1.0,-0.41938239336013794,0.5806176066398621
ZNF518A,-1.0,-0.41938239336013794,0.5806176066398621
CCNJ,-1.0,-0.41938239336013794,0.5806176066398621
MIR608,-1.0,-0.41938239336013794,0.5806176066398621
SFXN3,-1.0,-0.41938239336013794,0.5806176066398621
HIF1AN,-1.0,-0.41938239336013794,0.5806176066398621
LINC01375,-1.0,-0.41938239336013794,0.5806176066398621
SEC31B,-1.0,-0.41938239336013794,0.5806176066398621
LOC101927419,-1.0,-0.41938239336013794,0.5806176066398621
LBX1-AS1,-1.0,-0.41938239336013794,0.5806176066398621
PKD2L1,-1.0,-0.41938239336013794,0.5806176066398621
SNORA12,-1.0,-0.41938239336013794,0.5806176066398621
CWF19L1,-1.0,-0.41938239336013794,0.5806176066398621
CHUK,-1.0,-0.41938239336013794,0.5806176066398621
CPN1,-1.0,-0.41938239336013794,0.5806176066398621
C10orf2,-1.0,-0.41938239336013794,0.5806176066398621
WNT8B,-1.0,-0.41938239336013794,0.5806176066398621
PNLIPRP2,-1.0,-0.41938239336013794,0.5806176066398621
TECTB,-1.0,-0.41938239336013794,0.5806176066398621
GPAM,-1.0,-0.41938239336013794,0.5806176066398621
C21orf140,-1.0,-0.41938239336013794,0.5806176066398621
SMIM11B,-1.0,-0.41938239336013794,0.5806176066398621
SMIM11A,-1.0,-0.41938239336013794,0.5806176066398621
MIR8069-2,-1.0,-0.41938239336013794,0.5806176066398621
MIR8069-1,-1.0,-0.41938239336013794,0.5806176066398621
MIR3648-1,-1.0,-0.41938239336013794,0.5806176066398621
MIR4680,-1.0,-0.41938239336013794,0.5806176066398621
PDCD4-AS1,-1.0,-0.41938239336013794,0.5806176066398621
SNORA87,-1.0,-0.41938239336013794,0.5806176066398621
LOC103344931,-1.0,-0.41938239336013794,0.5806176066398621
MIR4295,-1.0,-0.41938239336013794,0.5806176066398621
MIR6715A,-1.0,-0.41938239336013794,0.5806176066398621
MIR6715B,-1.0,-0.41938239336013794,0.5806176066398621
CFAP58-AS1,-1.0,-0.41938239336013794,0.5806176066398621
GSTO2,-1.0,-0.41938239336013794,0.5806176066398621
LOC102724652,-1.0,-0.41938239336013794,0.5806176066398621
ENO4,-1.0,-0.41938239336013794,0.5806176066398621
C10orf82,-1.0,-0.41938239336013794,0.5806176066398621
MIR4681,-1.0,-0.41938239336013794,0.5806176066398621
FAM45A,-1.0,-0.41938239336013794,0.5806176066398621
SNORA19,-1.0,-0.41938239336013794,0.5806176066398621
PNLIPRP3,-1.0,-0.41938239336013794,0.5806176066398621
CCDC172,-1.0,-0.41938239336013794,0.5806176066398621
LOC102724589,-1.0,-0.41938239336013794,0.5806176066398621
FAM160B1,-1.0,-0.41938239336013794,0.5806176066398621
PNLIPRP1,-1.0,-0.41938239336013794,0.5806176066398621
EMX2OS,-1.0,-0.41938239336013794,0.5806176066398621
SLC18A2,-1.0,-0.41938239336013794,0.5806176066398621
KCNK18,-1.0,-0.41938239336013794,0.5806176066398621
ADRB1,-1.0,-0.41938239336013794,0.5806176066398621
DCLRE1A,-1.0,-0.41938239336013794,0.5806176066398621
MIR4483,-1.0,-0.41938239336013794,0.5806176066398621
CASP7,-1.0,-0.41938239336013794,0.5806176066398621
HABP2,-1.0,-0.41938239336013794,0.5806176066398621
PNLIP,-1.0,-0.41938239336013794,0.5806176066398621
LOC101927692,-1.0,-0.41938239336013794,0.5806176066398621
MIR3687-2,-1.0,-0.41938239336013794,0.5806176066398621
RBM11,-1.0,-0.41938239336013794,0.5806176066398621
ANKRD20A11P,-1.0,-0.41938239336013794,0.5806176066398621
CYP4F29P,-1.0,-0.41938239336013794,0.5806176066398621
MIR3118-1,-1.0,-0.41938239336013794,0.5806176066398621
LOC102724188,-1.0,-0.41938239336013794,0.5806176066398621
MIR3156-3,-1.0,-0.41938239336013794,0.5806176066398621
MIR6724-1,-1.0,-0.41938239336013794,0.5806176066398621
KCNE1B,-1.0,-0.41938239336013794,0.5806176066398621
LOC101927472,-1.0,-0.41938239336013794,0.5806176066398621
LOC105379514,-1.0,-0.41938239336013794,0.5806176066398621
LOC105379511,-1.0,-0.41938239336013794,0.5806176066398621
TEKT4P2,-1.0,-0.41938239336013794,0.5806176066398621
RNA45S5,-1.0,-0.41938239336013794,0.5806176066398621
RNA5-8S5,-1.0,-0.41938239336013794,0.5806176066398621
CRYAA,-1.0,-0.41938239336013794,0.5806176066398621
LOC106780825,-1.0,-0.41938239336013794,0.5806176066398621
MIR3687-1,-1.0,-0.41938239336013794,0.5806176066398621
MIR3648-2,-1.0,-0.41938239336013794,0.5806176066398621
MGC39584,-1.0,-0.41938239336013794,0.5806176066398621
ADRA2A,-1.0,-0.41938239336013794,0.5806176066398621
SHOC2,-1.0,-0.41938239336013794,0.5806176066398621
MIR548E,-1.0,-0.41938239336013794,0.5806176066398621
RPL13AP6,-1.0,-0.41938239336013794,0.5806176066398621
BBIP1,-1.0,-0.41938239336013794,0.5806176066398621
MIR936,-1.0,-0.41938239336013794,0.5806176066398621
OBFC1,-1.0,-0.41938239336013794,0.5806176066398621
SH3PXD2A-AS1,-1.0,-0.41938239336013794,0.5806176066398621
NEURL1-AS1,-1.0,-0.41938239336013794,0.5806176066398621
RNA18S5,-1.0,-0.41938239336013794,0.5806176066398621
SORCS3-AS1,-1.0,-0.41938239336013794,0.5806176066398621
LOC101927523,-1.0,-0.41938239336013794,0.5806176066398621
CFAP58,-1.0,-0.41938239336013794,0.5806176066398621
TPTE,-1.0,-0.41938239336013794,0.5806176066398621
BAGE,-1.0,-0.41938239336013794,0.5806176066398621
KCNIP2-AS1,-1.0,-0.41938239336013794,0.5806176066398621
MGEA5,-1.0,-0.41938239336013794,0.5806176066398621
NPM3,-1.0,-0.41938239336013794,0.5806176066398621
FGF8,-1.0,-0.41938239336013794,0.5806176066398621
SMNDC1,-1.0,-0.41938239336013794,0.5806176066398621
TMEM254-AS1,-1.0,-0.41938239336013794,0.5806176066398621
BMS1P21,-1.0,-0.41938239336013794,0.5806176066398621
SFTPD,-1.0,-0.41938239336013794,0.5806176066398621
LOC105378330,-1.0,-0.41938239336013794,0.5806176066398621
MIR1296,-1.0,-0.41938239336013794,0.5806176066398621
KIF1BP,-1.0,-0.41938239336013794,0.5806176066398621
STOX1,-1.0,-0.41938239336013794,0.5806176066398621
MIR1254-1,-1.0,-0.41938239336013794,0.5806176066398621
ANKRD2,-1.0,-0.41938239336013794,0.5806176066398621
SLC25A16,-1.0,-0.41938239336013794,0.5806176066398621
C10orf55,-1.0,-0.41938239336013794,0.5806176066398621
ZSWIM8-AS1,-1.0,-0.41938239336013794,0.5806176066398621
POU5F1P5,-1.0,-0.41938239336013794,0.5806176066398621
DNAJC12,-1.0,-0.41938239336013794,0.5806176066398621
MIR7151,-1.0,-0.41938239336013794,0.5806176066398621
LOC101928887,-1.0,-0.41938239336013794,0.5806176066398621
ANXA2P3,-1.0,-0.41938239336013794,0.5806176066398621
JMJD1C-AS1,-1.0,-0.41938239336013794,0.5806176066398621
SNORD98,-1.0,-0.41938239336013794,0.5806176066398621
LOC102723703,-1.0,-0.41938239336013794,0.5806176066398621
LOC101929574,-1.0,-0.41938239336013794,0.5806176066398621
FAM213A,-1.0,-0.41938239336013794,0.5806176066398621
NUDT13,-1.0,-0.41938239336013794,0.5806176066398621
PLA2G12B,-1.0,-0.41938239336013794,0.5806176066398621
OIT3,-1.0,-0.41938239336013794,0.5806176066398621
MIR4676,-1.0,-0.41938239336013794,0.5806176066398621
ASCC1,-1.0,-0.41938239336013794,0.5806176066398621
MBL1P,-1.0,-0.41938239336013794,0.5806176066398621
LOC100130698,-1.0,-0.41938239336013794,0.5806176066398621
NUTM2B,-1.0,-0.41938239336013794,0.5806176066398621
HOST2,-1.0,-0.41938239336013794,0.5806176066398621
RGR,-1.0,-0.41938239336013794,0.5806176066398621
LOC105378397,-1.0,-0.41938239336013794,0.5806176066398621
NRG3-AS1,-1.0,-0.41938239336013794,0.5806176066398621
EIF5AL1,-1.0,-0.41938239336013794,0.5806176066398621
LOC729815,-1.0,-0.41938239336013794,0.5806176066398621
LINC00595,-1.0,-0.41938239336013794,0.5806176066398621
MAT1A,-1.0,-0.41938239336013794,0.5806176066398621
LOC642361,-1.0,-0.41938239336013794,0.5806176066398621
LOC102724719,-1.0,-0.41938239336013794,0.5806176066398621
LRRC20,-1.0,-0.41938239336013794,0.5806176066398621
FAM21EP,-1.0,-0.41938239336013794,0.5806176066398621
