Gene,SPACER Score Before Training,SPACER Score After Training,Difference
C2orf88,-1.0,1.995164155960083,2.995164155960083
YDJC,-1.0,1.9941248893737793,2.9941248893737793
FTX,-1.0,1.993219256401062,2.993219256401062
MTX1,-1.0,1.991839051246643,2.991839051246643
CYP51A1,-1.0,1.9915733337402344,2.9915733337402344
RTCB,-1.0,1.9907342195510864,2.9907342195510864
CEBPZ,-1.0,1.989557147026062,2.989557147026062
NFRKB,-1.0,1.9895379543304443,2.9895379543304443
PARP6,-1.0,1.9872080087661743,2.9872080087661743
BMP7,-1.0,1.9851877689361572,2.9851877689361572
ENGASE,-1.0,1.983740210533142,2.983740210533142
SLC10A3,-1.0,1.9820753335952759,2.982075333595276
CIZ1,-1.0,1.9810274839401245,2.9810274839401245
ZNF451,-1.0,1.980787754058838,2.980787754058838
TMEM45B,-1.0,1.978948712348938,2.978948712348938
RLIM,-1.0,1.9784058332443237,2.9784058332443237
ZNF101,-1.0,1.9782344102859497,2.9782344102859497
HPCAL1,-1.0,1.9753671884536743,2.9753671884536743
MRPS35,-1.0,1.9746233224868774,2.9746233224868774
CMTM7,-1.0,1.9691550731658936,2.9691550731658936
MAP1LC3A,-1.0,1.9678051471710205,2.9678051471710205
PLEC,-1.0,1.967647910118103,2.967647910118103
SLC35F6,-1.0,1.967371940612793,2.967371940612793
FMOD,-1.0,1.9671131372451782,2.9671131372451782
MRPL11,-1.0,1.9650593996047974,2.9650593996047974
ZDHHC6,-1.0,1.9649852514266968,2.9649852514266968
DAP,-1.0,1.9649344682693481,2.964934468269348
EGLN2,-1.0,1.9636378288269043,2.9636378288269043
LPAR3,-1.0,1.9635369777679443,2.9635369777679443
SMIM10L1,-1.0,1.9629507064819336,2.9629507064819336
FKBP9,-1.0,1.9619289636611938,2.961928963661194
PXN,-1.0,1.9611834287643433,2.9611834287643433
NEAT1,-1.0,1.957787036895752,2.957787036895752
GALE,-1.0,1.9560863971710205,2.9560863971710205
HACD2,-1.0,1.9519457817077637,2.9519457817077637
RCN1,-1.0,1.948646903038025,2.948646903038025
SPNS2,-1.0,1.9474669694900513,2.9474669694900513
JOSD2,-1.0,1.94015634059906,2.94015634059906
NRAS,-1.0,1.9355151653289795,2.9355151653289795
HIST1H2AC,-1.0,1.9340907335281372,2.934090733528137
FAM210B,-1.0,1.934080719947815,2.934080719947815
C20orf27,-1.0,1.9319732189178467,2.9319732189178467
GPRC5C,-1.0,1.9313905239105225,2.9313905239105225
OAF,-1.0,1.929768443107605,2.929768443107605
UBA6,-1.0,1.924047827720642,2.924047827720642
IKBKG,-1.0,1.920720100402832,2.920720100402832
WDR83OS,-1.0,1.9201234579086304,2.9201234579086304
AHNAK2,-1.0,1.9181972742080688,2.918197274208069
FAM160B2,-1.0,1.9180413484573364,2.9180413484573364
ALG8,-1.0,1.9179638624191284,2.9179638624191284
USP14,-1.0,1.915589690208435,2.915589690208435
PLK3,-1.0,1.915480375289917,2.915480375289917
PSMA3-AS1,-1.0,1.914648413658142,2.914648413658142
ZNF33A,-1.0,1.9139935970306396,2.9139935970306396
ESRRA,-1.0,1.9131501913070679,2.913150191307068
PARP4,-1.0,1.9093470573425293,2.9093470573425293
CANT1,-1.0,1.9086713790893555,2.9086713790893555
MRPL17,-1.0,1.9070634841918945,2.9070634841918945
GOLGA2,-1.0,1.905237078666687,2.905237078666687
SLIT2,-1.0,1.9035698175430298,2.90356981754303
SEL1L,-1.0,1.902361273765564,2.902361273765564
SNHG1,-1.0,1.9012185335159302,2.90121853351593
EMC7,-1.0,1.9004526138305664,2.9004526138305664
CSNK2A2,-1.0,1.8948947191238403,2.8948947191238403
MRPS16,-1.0,1.8946025371551514,2.8946025371551514
COPZ1,-1.0,1.8927631378173828,2.892763137817383
TCERG1,-1.0,1.8924986124038696,2.8924986124038696
CASP6,-1.0,1.8897266387939453,2.8897266387939453
CRELD2,-1.0,1.8889555931091309,2.888955593109131
NT5C2,-1.0,1.888919711112976,2.888919711112976
SNHG3,-1.0,1.88634192943573,2.88634192943573
MOGS,-1.0,1.8851194381713867,2.8851194381713867
ZNF579,-1.0,1.8842908143997192,2.8842908143997192
SETD3,-1.0,1.8825567960739136,2.8825567960739136
H2AFY,-1.0,1.8824666738510132,2.882466673851013
ZNRD1,-1.0,1.881138563156128,2.881138563156128
TCF20,-1.0,1.880651593208313,2.880651593208313
ELOVL5,-1.0,1.879982829093933,2.879982829093933
MRPS5,-1.0,1.879359483718872,2.879359483718872
LARP1B,-1.0,1.8785821199417114,2.8785821199417114
EPHB3,-1.0,1.8782880306243896,2.8782880306243896
SORD,-1.0,1.8758974075317383,2.8758974075317383
TEAD2,-1.0,1.8747038841247559,2.874703884124756
ZNF248,-1.0,1.8739533424377441,2.873953342437744
CALML4,-1.0,1.8737144470214844,2.8737144470214844
NIFK,-1.0,1.8698070049285889,2.869807004928589
SNAPC3,-1.0,1.8682829141616821,2.868282914161682
FIP1L1,-1.0,1.866673231124878,2.866673231124878
SACM1L,-1.0,1.866029977798462,2.866029977798462
NOSIP,-1.0,1.864850640296936,2.864850640296936
YY1AP1,-1.0,1.864724040031433,2.864724040031433
MTHFD2,-1.0,1.8644850254058838,2.864485025405884
TSC2,-1.0,1.8642216920852661,2.864221692085266
PKDCC,-1.0,1.863316297531128,2.863316297531128
NRIP1,-1.0,1.8630300760269165,2.8630300760269165
MSRB2,-1.0,1.8628604412078857,2.8628604412078857
PSMC6,-1.0,1.8625530004501343,2.8625530004501343
PREP,-1.0,1.862135887145996,2.862135887145996
KREMEN1,-1.0,1.8608832359313965,2.8608832359313965
NBN,-1.0,1.8595490455627441,2.859549045562744
PNPLA4,-1.0,1.858630895614624,2.858630895614624
SNHG8,-1.0,1.8579169511795044,2.8579169511795044
NECTIN3,-1.0,1.8574246168136597,2.8574246168136597
SLC39A4,-1.0,1.8571763038635254,2.8571763038635254
KDM1A,-1.0,1.8567215204238892,2.856721520423889
AKAP8,-1.0,1.856608510017395,2.856608510017395
KRTCAP3,-1.0,1.8545840978622437,2.8545840978622437
BET1L,-1.0,1.8492989540100098,2.8492989540100098
TELO2,-1.0,1.84763503074646,2.84763503074646
FGFR1OP2,-1.0,1.8476269245147705,2.8476269245147705
MEX3C,-1.0,1.8457328081130981,2.845732808113098
FAM13A,-1.0,1.8451957702636719,2.845195770263672
NARF,-1.0,1.8435430526733398,2.84354305267334
BTN3A3,-1.0,1.8415437936782837,2.8415437936782837
AIDA,-1.0,1.8412753343582153,2.8412753343582153
GBF1,-1.0,1.8410195112228394,2.8410195112228394
NEK9,-1.0,1.840869426727295,2.840869426727295
MEIS1,-1.0,1.8408461809158325,2.8408461809158325
ADGRE5,-1.0,1.8397797346115112,2.8397797346115112
PVR,-1.0,1.83894944190979,2.83894944190979
PKP2,-1.0,1.837290644645691,2.837290644645691
GLTP,-1.0,1.8359750509262085,2.8359750509262085
CDCA7,-1.0,1.8343780040740967,2.8343780040740967
PML,-1.0,1.8342900276184082,2.834290027618408
ROCK2,-1.0,1.8292053937911987,2.8292053937911987
PLXNB1,-1.0,1.8282184600830078,2.828218460083008
SNX6,-1.0,1.826682686805725,2.826682686805725
ZBED1,-1.0,1.8256042003631592,2.825604200363159
NOXO1,-1.0,1.8228950500488281,2.822895050048828
NUP50,-1.0,1.8217962980270386,2.8217962980270386
NGRN,-1.0,1.8208411931991577,2.8208411931991577
MRRF,-1.0,1.8190628290176392,2.819062829017639
LLGL2,-1.0,1.817573070526123,2.817573070526123
TMEM126B,-1.0,1.8174914121627808,2.8174914121627808
OPLAH,-1.0,1.813781976699829,2.813781976699829
RAB32,-1.0,1.8137043714523315,2.8137043714523315
FLYWCH2,-1.0,1.8134841918945312,2.8134841918945312
MFSD11,-1.0,1.8127621412277222,2.812762141227722
DPAGT1,-1.0,1.8122187852859497,2.8122187852859497
FBXL6,-1.0,1.809452772140503,2.809452772140503
ACSS1,-1.0,1.8079017400741577,2.8079017400741577
SNX12,-1.0,1.8059632778167725,2.8059632778167725
LAGE3,-1.0,1.804032564163208,2.804032564163208
ANKRD9,-1.0,1.8036359548568726,2.8036359548568726
BIK,-1.0,1.803622841835022,2.803622841835022
LPIN1,-1.0,1.8015472888946533,2.8015472888946533
CDK18,-1.0,1.8014096021652222,2.801409602165222
PSMA5,-1.0,1.7975744009017944,2.7975744009017944
MRPL48,-1.0,1.7967487573623657,2.7967487573623657
PM20D2,-1.0,1.7955870628356934,2.7955870628356934
GGA3,-1.0,1.7948839664459229,2.794883966445923
MRPL37,-1.0,1.7948611974716187,2.7948611974716187
VGLL4,-1.0,1.7945014238357544,2.7945014238357544
MAGEF1,-1.0,1.7919304370880127,2.7919304370880127
NR1H2,-1.0,1.789398193359375,2.789398193359375
EVPL,-1.0,1.7863504886627197,2.7863504886627197
JAG1,-1.0,1.7833399772644043,2.7833399772644043
RAB9A,-1.0,1.7823072671890259,2.782307267189026
ATP9B,-1.0,1.7789478302001953,2.7789478302001953
PPP3CB,-1.0,1.7788423299789429,2.778842329978943
CCDC84,-1.0,1.7783606052398682,2.778360605239868
DAZAP1,-1.0,1.7781404256820679,2.778140425682068
CD320,-1.0,1.7760307788848877,2.7760307788848877
SMAD6,-1.0,1.775213599205017,2.775213599205017
TKFC,-1.0,1.7746468782424927,2.7746468782424927
RRAGA,-1.0,1.7744747400283813,2.7744747400283813
TMEM139,-1.0,1.77152419090271,2.77152419090271
NOP2,-1.0,1.7705997228622437,2.7705997228622437
SIPA1L3,-1.0,1.770414113998413,2.770414113998413
SH3BP2,-1.0,1.7700984477996826,2.7700984477996826
DCAKD,-1.0,1.769770622253418,2.769770622253418
MREG,-1.0,1.7692512273788452,2.769251227378845
DCDC2,-1.0,1.7677295207977295,2.7677295207977295
ORC4,-1.0,1.7674881219863892,2.767488121986389
VPS72,-1.0,1.766618013381958,2.766618013381958
MYO1C,-1.0,1.7663145065307617,2.7663145065307617
KMT2B,-1.0,1.7662603855133057,2.7662603855133057
PAM16,-1.0,1.7647737264633179,2.764773726463318
MRPL1,-1.0,1.763450264930725,2.763450264930725
HNRNPH2,-1.0,1.7603473663330078,2.760347366333008
ATG4B,-1.0,1.7602492570877075,2.7602492570877075
SLC29A2,-1.0,1.7602338790893555,2.7602338790893555
ENOPH1,-1.0,1.7596001625061035,2.7596001625061035
FHDC1,-1.0,1.7570481300354004,2.7570481300354004
CARS,-1.0,1.756484031677246,2.756484031677246
RAD50,-1.0,1.7561075687408447,2.7561075687408447
GLG1,-1.0,1.754461646080017,2.754461646080017
NPRL3,-1.0,1.7513655424118042,2.751365542411804
ACY1,-1.0,1.7508803606033325,2.7508803606033325
MRPS24,-1.0,1.7502703666687012,2.750270366668701
GRAMD1A,-1.0,1.750044822692871,2.750044822692871
USP36,-1.0,1.7478395700454712,2.747839570045471
SIRT2,-1.0,1.7463529109954834,2.7463529109954834
SAP30BP,-1.0,1.7450698614120483,2.7450698614120483
LMCD1,-1.0,1.7436803579330444,2.7436803579330444
TP53,-1.0,1.743348479270935,2.743348479270935
PEPD,-1.0,1.7421760559082031,2.742176055908203
NADSYN1,-1.0,1.7420119047164917,2.7420119047164917
PRMT5,-1.0,1.7396893501281738,2.739689350128174
SRSF6,-1.0,1.7355116605758667,2.7355116605758667
FAM200B,-1.0,1.7322237491607666,2.7322237491607666
FRMD4B,-1.0,1.7318552732467651,2.731855273246765
PUS1,-1.0,1.731216549873352,2.731216549873352
SAMD1,-1.0,1.731131911277771,2.731131911277771
IPO7,-1.0,1.7302868366241455,2.7302868366241455
ST6GALNAC6,-1.0,1.7293888330459595,2.7293888330459595
ATG5,-1.0,1.7279062271118164,2.7279062271118164
AMACR,-1.0,1.7244560718536377,2.7244560718536377
CEP57,-1.0,1.7225028276443481,2.722502827644348
CTXN1,-1.0,1.7223831415176392,2.722383141517639
VPS26A,-1.0,1.7219008207321167,2.7219008207321167
PCK2,-1.0,1.7210402488708496,2.7210402488708496
TTC38,-1.0,1.7195355892181396,2.7195355892181396
JPX,-1.0,1.7175304889678955,2.7175304889678955
CSAD,-1.0,1.7171621322631836,2.7171621322631836
SPPL2A,-1.0,1.7142192125320435,2.7142192125320435
HSD17B4,-1.0,1.7131786346435547,2.7131786346435547
MBNL2,-1.0,1.7125935554504395,2.7125935554504395
MYO10,-1.0,1.7122204303741455,2.7122204303741455
ILK,-1.0,1.7084842920303345,2.7084842920303345
MTMR4,-1.0,1.7081501483917236,2.7081501483917236
MOB4,-1.0,1.7064135074615479,2.706413507461548
BCL2L2,-1.0,1.7040512561798096,2.7040512561798096
CERS6,-1.0,1.701533555984497,2.701533555984497
BIRC2,-1.0,1.7013647556304932,2.701364755630493
PSMD12,-1.0,1.7010078430175781,2.701007843017578
UHRF2,-1.0,1.698885440826416,2.698885440826416
SRPRB,-1.0,1.6978904008865356,2.6978904008865356
ACOX1,-1.0,1.6953423023223877,2.6953423023223877
SORT1,-1.0,1.6948949098587036,2.6948949098587036
ALDH1B1,-1.0,1.6946005821228027,2.6946005821228027
CDK5RAP1,-1.0,1.693724513053894,2.693724513053894
MRPL4,-1.0,1.6928644180297852,2.692864418029785
SH3GLB2,-1.0,1.6922749280929565,2.6922749280929565
CACYBP,-1.0,1.6921203136444092,2.692120313644409
LRP6,-1.0,1.6911273002624512,2.691127300262451
FAR1,-1.0,1.6900923252105713,2.6900923252105713
NABP1,-1.0,1.6899731159210205,2.6899731159210205
ZNF609,-1.0,1.6894645690917969,2.689464569091797
MYO1D,-1.0,1.689346432685852,2.689346432685852
TBC1D17,-1.0,1.687612771987915,2.687612771987915
HOXA4,-1.0,1.6874425411224365,2.6874425411224365
VKORC1L1,-1.0,1.6861836910247803,2.6861836910247803
MRPS18B,-1.0,1.685986042022705,2.685986042022705
RABGGTB,-1.0,1.684849739074707,2.684849739074707
PARP10,-1.0,1.6839189529418945,2.6839189529418945
AKAP17A,-1.0,1.6836864948272705,2.6836864948272705
CMTM8,-1.0,1.683671474456787,2.683671474456787
ERLIN1,-1.0,1.6833194494247437,2.6833194494247437
C8orf33,-1.0,1.682502269744873,2.682502269744873
HIST1H2BB,-1.0,1.6821272373199463,2.6821272373199463
RGL2,-1.0,1.6799067258834839,2.679906725883484
MID1IP1,-1.0,1.6796090602874756,2.6796090602874756
SLC4A11,-1.0,1.6795681715011597,2.6795681715011597
NR2C2,-1.0,1.6776084899902344,2.6776084899902344
ADGRG2,-1.0,1.676904320716858,2.676904320716858
YTHDF1,-1.0,1.6767082214355469,2.676708221435547
PDK1,-1.0,1.6751811504364014,2.6751811504364014
LRRC41,-1.0,1.674446940422058,2.674446940422058
MST1,-1.0,1.6741029024124146,2.6741029024124146
CDK1,-1.0,1.6724915504455566,2.6724915504455566
FAM192A,-1.0,1.6673023700714111,2.667302370071411
ARMC10,-1.0,1.6672966480255127,2.6672966480255127
GOT2,-1.0,1.6660245656967163,2.6660245656967163
DNAJC21,-1.0,1.6658477783203125,2.6658477783203125
SRP72,-1.0,1.664934754371643,2.664934754371643
FAM49B,-1.0,1.6633483171463013,2.6633483171463013
VBP1,-1.0,1.6616559028625488,2.661655902862549
COPRS,-1.0,1.6610875129699707,2.6610875129699707
VOPP1,-1.0,1.6605104207992554,2.6605104207992554
GLB1,-1.0,1.6601163148880005,2.6601163148880005
VAV3,-1.0,1.6575793027877808,2.6575793027877808
IFNAR1,-1.0,1.6548725366592407,2.6548725366592407
USP47,-1.0,1.654273509979248,2.654273509979248
GALNT4,-1.0,1.6536245346069336,2.6536245346069336
IPO5,-1.0,1.652707815170288,2.652707815170288
CFAP97,-1.0,1.6509721279144287,2.6509721279144287
F11R,-1.0,1.6502090692520142,2.650209069252014
PRCP,-1.0,1.6485002040863037,2.6485002040863037
RAB21,-1.0,1.6473774909973145,2.6473774909973145
ARFGAP1,-1.0,1.646681308746338,2.646681308746338
USP53,-1.0,1.6460517644882202,2.64605176448822
ARRDC1,-1.0,1.6451451778411865,2.6451451778411865
TRMT11,-1.0,1.644104242324829,2.644104242324829
USP7,-1.0,1.6433991193771362,2.6433991193771362
MGAT4B,-1.0,1.641869306564331,2.641869306564331
ZBTB4,-1.0,1.6392784118652344,2.6392784118652344
MRPL32,-1.0,1.6386122703552246,2.6386122703552246
SIRT5,-1.0,1.637992024421692,2.637992024421692
MED10,-1.0,1.6366620063781738,2.636662006378174
TMEM9B,-1.0,1.6343507766723633,2.6343507766723633
HTATIP2,-1.0,1.6341348886489868,2.634134888648987
TAF9,-1.0,1.6338070631027222,2.633807063102722
HIST1H4E,-1.0,1.630662202835083,2.630662202835083
PHYKPL,-1.0,1.6296002864837646,2.6296002864837646
NECTIN1,-1.0,1.6270767450332642,2.627076745033264
FAM168A,-1.0,1.6267403364181519,2.626740336418152
FADD,-1.0,1.6252918243408203,2.6252918243408203
PSMD2,-1.0,1.6243987083435059,2.624398708343506
NUMB,-1.0,1.6241828203201294,2.6241828203201294
CAPN15,-1.0,1.6236604452133179,2.623660445213318
ATP10B,-1.0,1.6233763694763184,2.6233763694763184
ATP6V0C,-1.0,1.6232059001922607,2.6232059001922607
DCUN1D5,-1.0,1.6225080490112305,2.6225080490112305
LGR5,-1.0,1.620176911354065,2.620176911354065
POLR2B,-1.0,1.6174039840698242,2.617403984069824
TEAD4,-1.0,1.615691065788269,2.615691065788269
UBAP2,-1.0,1.6147842407226562,2.6147842407226562
DRG1,-1.0,1.613885760307312,2.613885760307312
ACOT9,-1.0,1.6126255989074707,2.6126255989074707
MAPK14,-1.0,1.6067816019058228,2.6067816019058228
MRPS2,-1.0,1.6065863370895386,2.6065863370895386
HSPA4,-1.0,1.6057369709014893,2.6057369709014893
CNOT8,-1.0,1.605373501777649,2.605373501777649
USP12,-1.0,1.6037267446517944,2.6037267446517944
TAF1C,-1.0,1.6026393175125122,2.602639317512512
MAPK15,-1.0,1.6025432348251343,2.6025432348251343
DCAF13,-1.0,1.6015253067016602,2.60152530670166
NEU1,-1.0,1.598077416419983,2.598077416419983
THAP12,-1.0,1.594928503036499,2.594928503036499
MCM5,-1.0,1.5945022106170654,2.5945022106170654
GPR35,-1.0,1.5931073427200317,2.5931073427200317
H2AFZ,-1.0,1.591692328453064,2.591692328453064
PHB,-1.0,1.5903215408325195,2.5903215408325195
PXDN,-1.0,1.58815336227417,2.58815336227417
CAPRIN1,-1.0,1.587799072265625,2.587799072265625
SHTN1,-1.0,1.5863642692565918,2.586364269256592
RBMS1,-1.0,1.585951566696167,2.585951566696167
DENR,-1.0,1.582648515701294,2.582648515701294
PAWR,-1.0,1.582452416419983,2.582452416419983
CUEDC1,-1.0,1.5815728902816772,2.5815728902816772
STXBP3,-1.0,1.5806974172592163,2.5806974172592163
AKR7A2,-1.0,1.5802600383758545,2.5802600383758545
ANO9,-1.0,1.5754778385162354,2.5754778385162354
SKA2,-1.0,1.5748599767684937,2.5748599767684937
GAA,-1.0,1.572252869606018,2.572252869606018
GLYR1,-1.0,1.5663756132125854,2.5663756132125854
SYDE1,-1.0,1.5661624670028687,2.5661624670028687
RHBDF2,-1.0,1.5652774572372437,2.5652774572372437
ACO2,-1.0,1.5607104301452637,2.5607104301452637
FAM91A1,-1.0,1.5560801029205322,2.5560801029205322
PARD6B,-1.0,1.5541099309921265,2.5541099309921265
BCL7C,-1.0,1.55316960811615,2.55316960811615
TWF1,-1.0,1.5523651838302612,2.5523651838302612
LINC01578,-1.0,1.551793098449707,2.551793098449707
SPTLC2,-1.0,1.551329255104065,2.551329255104065
C18orf32,-1.0,1.5498878955841064,2.5498878955841064
PISD,-1.0,1.549041748046875,2.549041748046875
GGCT,-1.0,1.5474804639816284,2.5474804639816284
SDC3,-1.0,1.5448620319366455,2.5448620319366455
MFSD14B,-1.0,1.543033480644226,2.543033480644226
MAN2A1,-1.0,1.5424141883850098,2.5424141883850098
ARHGAP8,-1.0,1.5420238971710205,2.5420238971710205
PRR15,-1.0,1.5413044691085815,2.5413044691085815
OFD1,-1.0,1.5412760972976685,2.5412760972976685
IL4I1,-1.0,1.5406535863876343,2.5406535863876343
SLC25A36,-1.0,1.5392963886260986,2.5392963886260986
CHD4,-1.0,1.5348424911499023,2.5348424911499023
SUPT7L,-1.0,1.530966877937317,2.530966877937317
RHOF,-1.0,1.529180645942688,2.529180645942688
CHMP4A,-1.0,1.5290241241455078,2.529024124145508
SMURF2,-1.0,1.5279104709625244,2.5279104709625244
SIGIRR,-1.0,1.5262904167175293,2.5262904167175293
GATA6,-1.0,1.5238897800445557,2.5238897800445557
WDR5,-1.0,1.5238579511642456,2.5238579511642456
ATP6V1A,-1.0,1.5237596035003662,2.523759603500366
CAPN5,-1.0,1.5198724269866943,2.5198724269866943
PDHB,-1.0,1.5150914192199707,2.5150914192199707
ARHGEF10L,-1.0,1.514023780822754,2.514023780822754
NBEAL2,-1.0,1.5137794017791748,2.513779401779175
XPOT,-1.0,1.512650966644287,2.512650966644287
ACKR3,-1.0,1.5117764472961426,2.5117764472961426
TUSC2,-1.0,1.5104598999023438,2.5104598999023438
CYP2W1,-1.0,1.5088011026382446,2.5088011026382446
SNHG16,-1.0,1.5084160566329956,2.5084160566329956
SPAG1,-1.0,1.5071195363998413,2.5071195363998413
GARS,-1.0,1.5051171779632568,2.505117177963257
RRM2,-1.0,1.5030437707901,2.5030437707901
GNG10,-1.0,1.501956820487976,2.501956820487976
PARP3,-1.0,1.497359275817871,2.497359275817871
PYM1,-1.0,1.495903730392456,2.495903730392456
SPR,-1.0,1.4921905994415283,2.4921905994415283
PDXDC1,-1.0,1.4897228479385376,2.4897228479385376
PLCB4,-1.0,1.4864890575408936,2.4864890575408936
PABPN1,-1.0,1.486109733581543,2.486109733581543
HPRT1,-1.0,1.4853448867797852,2.485344886779785
TOX4,-1.0,1.4848231077194214,2.4848231077194214
NCLN,-1.0,1.4846500158309937,2.4846500158309937
RAB4A,-1.0,1.4845210313796997,2.4845210313796997
C14orf119,-1.0,1.4834614992141724,2.4834614992141724
GOLGA8B,-1.0,1.481671929359436,2.481671929359436
SHKBP1,-1.0,1.4812963008880615,2.4812963008880615
TNS4,-1.0,1.477635145187378,2.477635145187378
MANSC1,-1.0,1.4774951934814453,2.4774951934814453
FXR1,-1.0,1.4769392013549805,2.4769392013549805
ATP11B,-1.0,1.475366473197937,2.475366473197937
FAM214A,-1.0,1.4739409685134888,2.4739409685134888
BIRC5,-1.0,1.4737871885299683,2.4737871885299683
TOMM70,-1.0,1.4688165187835693,2.4688165187835693
BLCAP,-1.0,1.463658332824707,2.463658332824707
NAPRT,-1.0,1.4629402160644531,2.462940216064453
PYCR1,-1.0,1.4609392881393433,2.4609392881393433
HOXA10,-1.0,1.4600836038589478,2.4600836038589478
LNPEP,-1.0,1.4597142934799194,2.4597142934799194
NXNL2,-1.0,1.4594930410385132,2.459493041038513
CWC15,-1.0,1.4581358432769775,2.4581358432769775
RFK,-1.0,1.457806944847107,2.457806944847107
HIST1H3I,-1.0,1.4551359415054321,2.455135941505432
LRRTM1,-1.0,1.4547736644744873,2.4547736644744873
NAT10,-1.0,1.454545259475708,2.454545259475708
DLAT,-1.0,1.4526208639144897,2.4526208639144897
COA5,-1.0,1.4525727033615112,2.4525727033615112
SBF1,-1.0,1.4521385431289673,2.4521385431289673
TFRC,-1.0,1.452133297920227,2.452133297920227
COG4,-1.0,1.4493595361709595,2.4493595361709595
ARSD,-1.0,1.449232578277588,2.449232578277588
ABI1,-1.0,1.4483048915863037,2.4483048915863037
TM9SF1,-1.0,1.447965383529663,2.447965383529663
SP110,-1.0,1.4473724365234375,2.4473724365234375
PAK1,-1.0,1.445678472518921,2.445678472518921
RHPN1,-1.0,1.443663477897644,2.443663477897644
LCLAT1,-1.0,1.4428653717041016,2.4428653717041016
ZBTB38,-1.0,1.4419537782669067,2.4419537782669067
SATB2,-1.0,1.4417568445205688,2.441756844520569
SLC35E2B,-1.0,1.4383244514465332,2.438324451446533
MRPS12,-1.0,1.437444806098938,2.437444806098938
PDK3,-1.0,1.4369608163833618,2.436960816383362
ERV3-1,-1.0,1.4354432821273804,2.4354432821273804
LRTOMT,-1.0,1.434440016746521,2.434440016746521
WAC,-1.0,1.4330322742462158,2.433032274246216
ZNF593,-1.0,1.432523250579834,2.432523250579834
